date,open,high,low,close,volume,symbol
2024-12-30,4011.4636074414875,4058.1398080559024,3973.774597398072,4019.001220703125,1527169,TCS.NS
2024-12-31,3996.0014568066717,4000.785250683389,3896.512181145006,3957.15283203125,1555429,TCS.NS
2025-01-01,3956.7657003300233,3995.0346315221805,3948.1166038418583,3974.209228515625,763161,TCS.NS
2025-01-02,3981.5056356829614,4042.3878820538416,3959.2306533371666,4035.381591796875,1720835,TCS.NS
2025-01-03,4039.440692055234,4039.440692055234,3954.7369152564975,3962.081298828125,1791953,TCS.NS
2025-01-06,3967.4929881560497,4010.1587847646483,3929.7072462762812,3957.345947265625,2085593,TCS.NS
2025-01-07,3976.625573377766,4001.171654478945,3876.7012371685046,3892.88818359375,2669054,TCS.NS
2025-01-08,3899.266123917583,3987.3038778331784,3882.692718168748,3970.29541015625,2181277,TCS.NS
2025-01-09,3963.144467280376,3998.6591122870946,3889.989177677788,3903.083740234375,2392472,TCS.NS
2025-01-10,4058.816208833946,4152.555535561777,4029.824664485132,4122.25927734375,7894300,TCS.NS
2025-01-13,4102.303569240159,4177.633454859343,4085.295102000063,4146.85400390625,4003771,TCS.NS
2025-01-14,4157.3875499089545,4168.887435043552,4077.225739296517,4090.755126953125,3441709,TCS.NS
2025-01-15,4076.211168766914,4113.368853824781,4066.0159976679342,4106.7490234375,1653474,TCS.NS
2025-01-16,4116.799350676336,4149.6564346958185,4050.9403192872737,4064.904296875,2637705,TCS.NS
2025-01-17,4094.0357045869464,4094.7248136224653,4035.1332207580326,4058.999267578125,1761466,TCS.NS
2025-01-20,4080.158948884836,4080.158948884836,4003.689468952198,4013.23583984375,1287799,TCS.NS
2025-01-21,4030.4586234318854,4045.909995207746,3966.192478882806,3971.949951171875,1971591,TCS.NS
2025-01-22,3985.8758020500386,4097.2341866812185,3980.1675861797344,4090.7880859375,2409223,TCS.NS
2025-01-23,4102.007467712743,4124.987859977081,4074.499811787622,4079.814697265625,1822998,TCS.NS
2025-01-24,4039.0213862561122,4111.849744585292,4039.0213862561122,4086.60595703125,1910099,TCS.NS
2025-01-27,4037.053026949849,4090.5425994164957,3977.0680964596336,4000.786376953125,1551782,TCS.NS
2025-01-28,4006.3469263960387,4037.052887627697,3964.519830412573,3976.329833984375,2468272,TCS.NS
2025-01-29,3989.8125558722263,4042.8100387937484,3989.8125558722263,4034.88720703125,1217089,TCS.NS
2025-01-30,4034.985771856494,4064.5107788173946,3994.2413583605,4035.13330078125,1531251,TCS.NS
2025-01-31,4044.9261813577104,4063.084253880994,4020.568049243695,4047.2880859375,1492943,TCS.NS
2025-02-01,4047.878571991142,4070.4158985162953,3991.7810571349555,4008.659423828125,437172,TCS.NS
2025-02-03,3967.078169136254,4012.4483582845437,3935.38804374591,4004.23046875,1265713,TCS.NS
2025-02-04,4019.042308064253,4053.6359186488944,4001.6718584472637,4042.0224609375,2547132,TCS.NS
2025-02-05,4084.2927757507155,4084.2927757507155,4011.4644226409437,4026.325439453125,1693912,TCS.NS
2025-02-06,4040.3989516054667,4073.9591411356755,3987.4017048416554,4018.107666015625,2284536,TCS.NS
2025-02-07,4025.242909445723,4025.242909445723,3944.5412178627034,3965.602294921875,1548940,TCS.NS
2025-02-10,3976.0344720918165,3987.8444754742677,3950.7906859718814,3973.03271484375,1339511,TCS.NS
2025-02-11,3954.7763343520787,3976.034436359499,3892.380246485599,3900.794921875,1810908,TCS.NS
2025-02-12,3908.225423162638,3958.0733824566832,3877.765264214856,3887.60693359375,1678002,TCS.NS
2025-02-13,3905.174387520859,3921.3638855028084,3840.4654117195746,3848.240234375,2277310,TCS.NS
2025-02-14,3862.855176096314,3885.4910153447763,3838.251003000159,3872.54931640625,1681975,TCS.NS
2025-02-17,3795.439917114117,3871.7128572350416,3795.144618968299,3842.679931640625,1799806,TCS.NS
2025-02-18,3836.6762023241963,3862.2645420941762,3803.313040041849,3811.875244140625,2149879,TCS.NS
2025-02-19,3810.891244071504,3813.5977032041283,3708.488624107545,3724.186279296875,4366672,TCS.NS
2025-02-20,3701.9440542383145,3728.024478919244,3691.9055992086073,3719.560546875,2888572,TCS.NS
2025-02-21,3716.312751938317,3756.5650823062147,3715.230072231061,3726.055908203125,1833931,TCS.NS
2025-02-24,3683.8840878009846,3703.6166814091953,3611.8923780648593,3617.40380859375,2508516,TCS.NS
2025-02-25,3567.6050003776913,3600.0825079673364,3563.9143745152314,3572.0830078125,4101954,TCS.NS
2025-02-27,3554.5154128372324,3580.399049402227,3543.6895773387646,3555.35205078125,3823856,TCS.NS
2025-02-28,3528.18909122495,3543.0008511716787,3402.2649840279146,3428.099365234375,7085018,TCS.NS
2025-03-03,3429.8217928275967,3467.466178358631,3421.1118192809513,3437.744384765625,4990439,TCS.NS
2025-03-04,3418.9960131405514,3494.7768689297923,3409.449641700051,3476.126953125,2797737,TCS.NS
2025-03-05,3465.1040361000673,3543.3453026207108,3465.1040361000673,3490.88916015625,2501894,TCS.NS
2025-03-06,3500.681983864865,3552.301494441748,3480.1129898813674,3544.575927734375,2786513,TCS.NS
2025-03-07,3543.0010597320415,3567.6052337579586,3517.8062894194477,3554.023681640625,2051315,TCS.NS
2025-03-10,3549.3982513065516,3564.7513524687047,3525.876756343207,3532.81494140625,1004626,TCS.NS
2025-03-11,3501.666002409517,3531.929136072837,3481.6381088995104,3518.692138671875,1995450,TCS.NS
2025-03-12,3508.5550985819973,3512.7378080263093,3431.642549263105,3450.68603515625,3174167,TCS.NS
2025-03-13,3446.847768174978,3468.4994398886056,3428.9359787214553,3455.459228515625,1693004,TCS.NS
2025-03-17,3433.758596103089,3474.5522694033125,3422.293146886519,3442.32080078125,2690906,TCS.NS
2025-03-18,3442.32080078125,3442.32080078125,3442.32080078125,3442.32080078125,0,TCS.NS
2025-03-19,3490.840057701268,3490.840057701268,3407.9239948703316,3441.730224609375,3051244,TCS.NS
2025-03-20,3456.394090935439,3522.2840156560787,3456.394090935439,3506.734130859375,2845192,TCS.NS
2025-03-21,3419.9800483054673,3558.993625808531,3410.1383791017106,3521.44775390625,4161925,TCS.NS
2025-03-24,3543.000847877303,3591.963151261163,3510.129769454268,3571.492431640625,1834751,TCS.NS
2025-03-25,3587.288541279539,3651.259393181643,3580.3993726131584,3599.836669921875,3135390,TCS.NS
2025-03-26,3589.9948774821405,3622.226344067718,3568.441718073897,3578.234130859375,1734499,TCS.NS
2025-03-27,3557.616055783924,3605.0035991217837,3553.334833368605,3593.390380859375,2528474,TCS.NS
2025-03-28,3593.193696748786,3602.9861102885666,3535.0293312665412,3549.0537109375,2051919,TCS.NS
2025-04-01,3516.13323836803,3527.2543730344664,3469.188522585517,3494.580078125,2618493,TCS.NS
2025-04-02,3487.8873911642027,3507.6692413832784,3474.1583113674365,3487.838134765625,1764313,TCS.NS
2025-04-03,3435.72673868462,3446.5525748706787,3342.3784096429627,3349.267578125,4537821,TCS.NS
2025-04-04,3309.359945032038,3345.8231390019464,3243.3222453227836,3247.160400390625,5317367,TCS.NS
2025-04-07,3050.917373829733,3239.2868213813013,3007.66328685901,3222.211669921875,6623955,TCS.NS
2025-04-08,3249.768515327564,3295.9751054332087,3203.758710556288,3240.8125,5557558,TCS.NS
2025-04-09,3208.9256141746023,3218.225943847207,3161.193516842312,3195.196533203125,2990265,TCS.NS
2025-04-11,3237.4666363546835,3246.7177101402076,3155.239434600079,3180.335693359375,7108961,TCS.NS
2025-04-15,3261.9225501392634,3261.9225501392634,3187.3228942463625,3196.770751953125,3512160,TCS.NS
2025-04-16,3196.7710501937127,3226.197786267431,3177.8750927421893,3221.9658203125,2384391,TCS.NS
2025-04-17,3194.113794556276,3251.293989715387,3167.0492037843464,3246.668212890625,2932346,TCS.NS
2025-04-21,3238.0075324909676,3300.895699711744,3232.102531239247,3269.0087890625,2432946,TCS.NS
2025-04-22,3269.9932127938664,3281.1141071380534,3242.8301087922596,3261.9228515625,2710498,TCS.NS
2025-04-23,3311.7216581561997,3366.736492414926,3284.460282754783,3358.961669921875,3543923,TCS.NS
2025-04-24,3347.2503481599792,3358.469755408652,3334.062366713585,3347.742431640625,2252175,TCS.NS
2025-04-25,3365.8510396652046,3422.7359386245157,3351.0885351052693,3393.40771484375,2742991,TCS.NS
2025-04-28,3380.6135845558206,3403.0526398096476,3351.0885750837174,3388.97900390625,1593296,TCS.NS
2025-04-29,3400.296610646148,3439.663286312095,3376.086009001543,3417.51953125,1578332,TCS.NS
2025-04-30,3417.027637154589,3454.32746830495,3312.7059408589703,3399.017333984375,2809332,TCS.NS
2025-05-02,3417.0273551351647,3436.2186090018513,3365.8506781573337,3376.676513671875,1721761,TCS.NS
2025-05-05,3395.3761880943653,3449.013290196146,3391.8330907445547,3399.608154296875,1284443,TCS.NS
2025-05-06,3405.217529296875,3418.011699204638,3382.5816902292945,3405.217529296875,1324763,TCS.NS
2025-05-07,3366.4416202686452,3404.725619138935,3366.4416202686452,3390.5537109375,1477128,TCS.NS
2025-05-08,3393.4075587678194,3421.9483996043236,3374.4130890526376,3394.293212890625,2543591,TCS.NS
2025-05-09,3345.1834469493565,3391.636078710749,3344.297792808673,3385.82958984375,2531757,TCS.NS
2025-05-12,3449.505112495261,3573.018063028258,3446.7493970179844,3563.077880859375,2228678,TCS.NS
2025-05-13,3563.0780270840673,3565.6369573340817,3454.918172432044,3459.346923828125,3062887,TCS.NS
2025-05-14,3465.251807319678,3504.618485051228,3453.0482333329505,3492.51318359375,2119499,TCS.NS
2025-05-15,3507.57083651873,3543.000844968414,3458.461004249911,3523.218994140625,3548330,TCS.NS
2025-05-16,3536.997516867453,3536.997516867453,3489.954528726303,3504.913818359375,1666727,TCS.NS
2025-05-19,3493.7926303362833,3493.7926303362833,3448.225653046167,3463.086669921875,2537377,TCS.NS
2025-05-20,3475.8807241395375,3501.6658490029718,3438.679167064751,3442.9111328125,2038374,TCS.NS
2025-05-21,3452.457610566972,3480.998451703358,3442.911239345345,3469.975830078125,1440153,TCS.NS
2025-05-22,3439.6632460297133,3442.4189613490807,3396.6552014233635,3421.9482421875,2034383,TCS.NS
2025-05-23,3421.9483529990202,3479.0300338946035,3410.728946312352,3458.953125,1274331,TCS.NS
2025-05-26,3465.2517322885897,3488.871738416089,3454.524408949068,3481.293701171875,967470,TCS.NS
2025-05-27,3476.0777398133723,3483.951075577389,3427.952071065876,3443.304931640625,2467680,TCS.NS
2025-05-28,3464.2677725087055,3473.1252753361427,3437.6952640263944,3442.32080078125,1222933,TCS.NS
2025-05-29,3449.2097128936152,3476.5696009789913,3431.297923230928,3442.71435546875,3188072,TCS.NS
2025-05-30,3434.7426576999464,3451.1781977204464,3398.4269933317396,3408.563720703125,3404365,TCS.NS
2025-06-02,3395.375984554132,3405.217654074579,3364.4732383699834,3395.17919921875,1877585,TCS.NS
2025-06-03,3391.439214740725,3418.503805107925,3346.6596197695403,3351.28515625,2848125,TCS.NS
2025-06-04,3364.9875293233777,3370.746482399833,3346.1221522041255,3356.94482421875,2544807,TCS.NS
2025-06-05,3384.8457201630413,3384.8457201630413,3339.8666423105756,3347.21435546875,3584683,TCS.NS
2025-06-06,3347.2144001409188,3366.873914676264,3334.9021140402438,3360.221435546875,2070390,TCS.NS
2025-06-09,3375.9095645850753,3409.668660230926,3366.873944962607,3397.654296875,1718678,TCS.NS
2025-06-10,3415.626122829056,3461.1016586442274,3398.94510956099,3438.36376953125,2419874,TCS.NS
2025-06-11,3445.4136080819626,3464.278985186734,3424.6617902310286,3447.300048828125,2847013,TCS.NS
2025-06-12,3447.3000185229757,3450.080227817185,3398.9451271669373,3409.8671875,4060134,TCS.NS
2025-06-13,3369.157630228437,3426.0516828925206,3369.157630228437,3421.28564453125,2178493,TCS.NS
2025-06-16,3415.625963412075,3484.1370655851665,3401.9236944953027,3471.527099609375,1934088,TCS.NS
2025-06-17,3485.13008250971,3495.0592280439255,3463.3853507540894,3490.392578125,2111940,TCS.NS
2025-06-18,3494.1658240448833,3512.9318127961833,3418.7043153471695,3426.9453125,2696327,TCS.NS
2025-06-19,3425.5552808815073,3426.548195455676,3388.817441637271,3399.739501953125,2672768,TCS.NS
2025-06-20,3400.7323081895083,3421.8814364277036,3386.732116175425,3411.3564453125,2351248,TCS.NS
2025-06-23,3390.8032061585363,3400.732351710977,3346.122051172553,3369.554931640625,3123421,TCS.NS
2025-06-24,3410.264459071302,3417.711318302596,3358.0370560315137,3366.37744140625,3403048,TCS.NS
2025-06-25,3383.157794223958,3425.555197020872,3375.909469527816,3420.39208984375,1757699,TCS.NS
2025-06-26,3420.392073713661,3426.945164265374,3391.10109463089,3417.413330078125,2879106,TCS.NS
2025-06-27,3430.5199217495656,3441.8390511551324,3406.689971497181,3416.718505859375,1778433,TCS.NS
2025-06-30,3415.526463469455,3440.3493257651157,3405.696706964679,3437.469970703125,1468351,TCS.NS
2025-07-01,3430.5197119515014,3460.3071479452915,3389.313758826758,3405.39892578125,2375183,TCS.NS
2025-07-02,3462.491327790443,3465.1721484055424,3395.7675231854428,3399.044189453125,3090585,TCS.NS
2025-07-03,3405.6969138623963,3410.959409470928,3373.5265793371623,3376.703857421875,2531870,TCS.NS
2025-07-04,3383.852895387978,3402.718272445599,3366.0798213348503,3395.5693359375,1109320,TCS.NS
2025-07-07,3394.0799444957242,3401.8247266726726,3384.249944744325,3387.526611328125,1639174,TCS.NS
2025-07-08,3380.873980731512,3400.732271367233,3369.3560751984837,3382.0654296875,2325242,TCS.NS
2025-07-09,3385.838776858228,3389.8104352475048,3343.1434491735054,3359.824462890625,2034938,TCS.NS
2025-07-10,3356.0512802151093,3374.91665723407,3332.2213302964224,3358.037109375,3035012,TCS.NS
2025-07-11,3276.5188393255935,3311.3702392578125,3237.993946212789,3242.859130859375,7635550,TCS.NS
2025-07-14,3242.8589718366698,3248.8164592313483,3177.3266104952063,3199.86572265625,3924009,TCS.NS
2025-07-15,3183.2841104563845,3236.3056515140206,3183.2841104563845,3229.256103515625,2590889,TCS.NS
2025-07-16,3215.0089950915135,3232.842384321887,3208.632873739526,3221.08642578125,2540733,TCS.NS
2025-07-17,3212.1199267281463,3229.9533162828457,3192.194243099011,3197.275146484375,2947640,TCS.NS
2025-07-18,3213.0165477432356,3216.802476353157,3175.157748110912,3178.046875,3432645,TCS.NS
2025-07-21,3178.1464846864797,3185.718341629892,3140.287686436296,3146.464599609375,3844346,TCS.NS
2025-07-22,3147.859619140625,3168.283445003984,3142.8781981983425,3147.859619140625,3198036,TCS.NS
2025-07-23,3147.859568015624,3170.1762361812234,3145.866999671073,3167.287109375,1922875,TCS.NS
2025-07-24,3153.339291883696,3161.9071902624382,3128.332460590057,3136.302734375,2934778,TCS.NS
2025-07-25,3128.3322940864455,3145.169399267611,3113.9858993305074,3124.14794921875,2568917,TCS.NS
2025-07-28,3098.443785696339,3106.4140591000596,3058.4926929668136,3067.85791015625,3374473,TCS.NS
2025-07-29,3048.629668071008,3062.5776469445354,3029.8994763655814,3044.64453125,4785312,TCS.NS
2025-07-30,3048.6295393197033,3057.5960967882907,3035.877053384358,3042.25341796875,2880121,TCS.NS
2025-07-31,3030.3975643658264,3048.430405452322,3003.796825207198,3025.515869140625,2968371,TCS.NS
2025-08-01,3018.64125499041,3025.515761579588,2988.8524561376125,2991.84130859375,2053847,TCS.NS
2025-08-04,2997.9189099713494,3067.957495262713,2980.483936317478,3062.97607421875,2519252,TCS.NS
2025-08-05,3062.9761210710876,3066.064699458969,3030.696609505827,3052.51513671875,1927996,TCS.NS
2025-08-06,3051.618345400808,3055.40427380999,3014.75583192388,3021.032470703125,1487081,TCS.NS
2025-08-07,3004.793168100796,3040.2609831608825,2999.7120213520734,3035.677978515625,2543076,TCS.NS
2025-08-08,3036.7739069952254,3048.4303832570085,3013.759645138969,3025.1171875,2762140,TCS.NS
2025-08-11,3025.117180240026,3038.567016640599,3010.073435095005,3029.5009765625,1884215,TCS.NS
2025-08-12,3029.700138212843,3084.8941835228848,3015.652434227984,3024.120849609375,3358232,TCS.NS
2025-08-13,3024.8184862723915,3033.087450352522,3017.3463549468943,3024.91796875,2148166,TCS.NS
2025-08-14,3022.726300858826,3044.544827820162,3007.881763385299,3011.06982421875,3342174,TCS.NS
2025-08-18,3035.179867843642,3037.67057838676,2992.2399207869066,3000.010986328125,2945609,TCS.NS
2025-08-19,3000.0110105142285,3013.7597814697733,2999.911528031773,3004.992431640625,2650784,TCS.NS
2025-08-20,2999.7118666132724,3091.868151000454,2999.7118666132724,3087.086181640625,4952358,TCS.NS
2025-08-21,3118.3696236696637,3118.3696236696637,3071.6439908192406,3091.071533203125,3230726,TCS.NS
2025-08-22,3074.5329489117757,3084.1968567150047,3038.666718788372,3042.65185546875,1593791,TCS.NS
2025-08-25,3075.8281806328096,3140.2877180773667,3065.666130699425,3128.93017578125,3448370,TCS.NS
2025-08-26,3117.373339366996,3150.2507187850565,3108.4067813438887,3145.468505859375,5522097,TCS.NS
2025-08-28,3133.313773226287,3134.808199509225,3075.0311481917124,3082.204345703125,3116051,TCS.NS
2025-08-29,3081.507000394383,3103.425252579535,3065.7656615419933,3073.23779296875,2271789,TCS.NS
2025-09-01,3078.518060334719,3119.4654366830314,3078.518060334719,3101.0341796875,1246862,TCS.NS
2025-09-02,3109.5026578628494,3143.2765943406766,3091.569542586104,3099.938232421875,2185229,TCS.NS
2025-09-03,3118.2697443758125,3130.2251544847713,3076.5255347054076,3085.990234375,1799774,TCS.NS
2025-09-04,3104.421639864457,3106.414208311097,3079.3153260834893,3084.197021484375,1481391,TCS.NS
2025-09-05,3085.5918616420554,3091.868257451282,3017.3463946381216,3036.97314453125,2802055,TCS.NS
2025-09-08,3038.666792443431,3053.5113296442846,3004.7931298391436,3007.781982421875,2626187,TCS.NS
2025-09-09,3020.833326119296,3048.6295571410296,3019.538108052908,3038.06884765625,2489301,TCS.NS
2025-09-10,3045.0429174900823,3111.0966082909868,3042.0540649039185,3098.44384765625,2079428,TCS.NS
2025-09-11,3127.336119333051,3127.336119333051,3098.5436031034214,3112.591064453125,2263446,TCS.NS
2025-09-12,3132.3175458217547,3137.0000329464906,3109.4030090679694,3121.7568359375,1447167,TCS.NS
2025-09-15,3122.3546477883615,3122.3546477883615,3084.4958486128803,3100.336669921875,1732539,TCS.NS
2025-09-16,3116.377048374956,3138.2953012727335,3097.5473738607,3134.01123046875,2573429,TCS.NS
2025-09-17,3140.287738435889,3170.5746802441777,3130.7233130051436,3161.010498046875,2418271,TCS.NS
2025-09-18,3173.1652036699406,3191.0983194206656,3149.652799058944,3164.89599609375,2633138,TCS.NS
2025-09-19,3158.220904129198,3168.681888196503,3132.3175150101574,3157.423828125,4901694,TCS.NS
2025-09-22,3083.499594330073,3095.355278998739,3053.6110683753386,3062.37841796875,3634901,TCS.NS
2025-09-23,3058.592364705798,3069.252556548476,3040.6592498638747,3051.0205078125,3177741,TCS.NS
2025-09-24,3038.666695675492,3045.640684813108,3021.7298649127106,3024.120849609375,1625714,TCS.NS
2025-09-25,3010.7706978406754,3018.3425546653493,2940.03452327195,2946.41064453125,4974361,TCS.NS
2025-09-26,2930.07184762513,2943.820618304199,2880.5565712711505,2888.32763671875,3934636,TCS.NS
2025-09-29,2905.164580331207,2918.4152081680195,2883.2463290392707,2885.338623046875,3110035,TCS.NS
2025-09-30,2900.183356935398,2904.467427717032,2874.379692997371,2877.667236328125,2253458,TCS.NS
2025-10-01,2880.257593329001,2913.932047598146,2855.9483563860495,2903.371337890625,1952902,TCS.NS
2025-10-03,2913.134920868619,2913.134920868619,2880.3572688813597,2891.116943359375,2899519,TCS.NS
2025-10-06,2891.2167953135195,2982.476526807699,2884.840673623438,2977.295654296875,2112774,TCS.NS
2025-10-07,2983.87104765697,2993.335747140356,2944.517823489207,2962.650146484375,3062943,TCS.NS
2025-10-08,2963.9454305531126,3031.692754680041,2956.9714413047523,3015.951416015625,4121889,TCS.NS
2025-10-09,3022.726218895035,3054.6073128319636,3008.7782402976286,3050.3232421875,3211304,TCS.NS
2025-10-10,3038.666680855733,3058.5923640088854,2995.726736367315,3017.04736328125,8817365,TCS.NS
2025-10-13,3015.7523552483212,3024.220771178156,2987.059320862895,2996.02587890625,2866865,TCS.NS
2025-10-14,3009.774448720779,3015.9513618688843,2944.5178362112756,2949.300048828125,3611416,TCS.NS
2025-10-15,2971.0,2979.699951171875,2951.0,2969.800048828125,4282226,TCS.NS
2025-10-16,2969.89990234375,2975.0,2943.10009765625,2970.699951171875,3251495,TCS.NS
2025-10-17,2970.0,2988.800048828125,2955.39990234375,2962.199951171875,4374683,TCS.NS
2025-10-20,2985.5,3023.0,2978.5,3015.199951171875,3133039,TCS.NS
2025-10-21,3031.10009765625,3031.800048828125,2996.0,3006.699951171875,310644,TCS.NS
2025-10-23,3055.0,3098.0,3036.10009765625,3073.199951171875,5564758,TCS.NS
2025-10-24,3080.0,3090.0,3058.300048828125,3063.199951171875,2684318,TCS.NS
2025-10-27,3066.5,3094.199951171875,3060.199951171875,3084.89990234375,1946312,TCS.NS
2025-10-28,3076.0,3090.199951171875,3040.199951171875,3057.89990234375,3470737,TCS.NS
2025-10-29,3057.89990234375,3076.0,3046.10009765625,3057.60009765625,2895420,TCS.NS
2025-10-30,3049.10009765625,3063.800048828125,3032.800048828125,3035.300048828125,2241536,TCS.NS
2025-10-31,3035.0,3067.39990234375,3025.10009765625,3058.0,1868085,TCS.NS
2025-11-03,3046.89990234375,3058.0,3010.0,3016.800048828125,2194877,TCS.NS
2025-11-04,3019.60009765625,3029.300048828125,2976.0,2990.199951171875,2670720,TCS.NS
2025-11-05,2990.199951171875,2990.199951171875,2990.199951171875,2990.199951171875,0,TCS.NS
2025-11-06,2990.10009765625,3024.0,2990.0,3010.89990234375,2542721,TCS.NS
2025-11-07,3001.0,3004.0,2960.5,2991.800048828125,1830520,TCS.NS
2025-11-10,2993.0,3047.89990234375,2992.0,3025.199951171875,1556656,TCS.NS
2025-11-11,3045.0,3055.699951171875,3018.0,3047.0,2806868,TCS.NS
2025-11-12,3060.0,3136.39990234375,3057.10009765625,3131.800048828125,4460315,TCS.NS
2025-11-13,3131.800048828125,3131.89990234375,3102.0,3105.699951171875,1740435,TCS.NS
2025-11-14,3090.0,3113.10009765625,3077.300048828125,3106.0,2210794,TCS.NS
2025-11-17,3106.0,3123.5,3086.60009765625,3102.199951171875,2232516,TCS.NS
